Country,RAM Capacity (Mb),Storage (Mb),Mass (grams),Pixel Density (per inch)
0,0.031220435,0.002096294,0.015086207,0.298334175
1,0.062471389,0.004193611,0.026508621,0.66481575
0,0.062471389,0.004193611,0.011206897,0.254164563
6,0.031220435,0.016777517,0.018318966,0.259464917
0,0.031220435,0.002096294,0.009698276,0.276375568
3,0.062471389,0.002096294,0.078448276,0.17617365
3,0.062471389,0.002096294,0.078448276,0.17617365
0,0.062471389,0.004193611,0.011206897,0.244068652
0,0.062471389,0.004193611,0.016487069,0.244068652
1,0.093722343,0.004193611,0.010775862,0.620646138
0,0.031220435,0.001047635,0.034051724,0.21251893
0,0.062471389,0.004193611,0.018318966,0.244068652
1,0.093722343,0.004193611,0.010775862,0.620646138
0,0.062471389,0.004193611,0.012931034,0.270570419
0,0.062471389,0.004193611,0.015086207,0.254164563
0,0.031220435,0.031878203,0.023922414,0.21251893
0,0.031220435,0.031878203,0.022413793,0.21251893
1,0.062471389,0.004193611,0.078017241,0.464159515
1,0.062471389,0.004193611,0.078017241,0.464159515
0,0.031220435,0.001047635,0.032327586,0.21251893
0,0.062471389,0.004193611,0.013146552,0.308430086
0,0.062471389,0.004193611,0.014439655,0.315244826
0,0.062471389,0.004193611,0.012931034,0.270570419
0,0.031220435,0.008388246,0.025862069,0.17617365
6,0.062471389,0.004193611,0.015517241,0.204442201
0,0.031220435,0.002096294,0.007543103,0.244068652
0,0.062471389,0.004193611,0.010560345,0.273599192
0,0.062471389,0.004193611,0.008405172,0.308430086
0,0.031220435,0.002096294,0.036637931,0.21251893
3,0.062471389,0.001047635,0.082758621,0.22387683
0,0.062471389,0.004193611,0.013577586,0.244573448
0,0.031220435,0.001047635,0.028017241,0.21251893
0,0.031220435,0.002096294,0.018318966,0.249116608
0,0.062471389,0.000243117,0.015732759,0.299343766
0,0.062471389,0.000121866,0.015732759,0.299343766
1,0.062471389,0.004193611,0.007327586,0.480060575
6,0.062471389,0.004193611,0.103448276,0.080262494
1,0.062471389,0.004193611,0.068965517,0.358909642
1,0.062471389,0.004193611,0.068965517,0.358909642
1,0.062471389,0.004193611,0.068965517,0.358909642
0,0.062471389,0.004193611,0.012931034,0.270570419
0,0.062471389,0.004193611,0.020258621,0.298334175
0,0.031220435,0.002096294,0.014224138,0.254164563
1,0.093722343,0.004193611,0.008189655,0.620646138
3,0.031220435,0.031878203,0.068965517,0.22387683
0,0.031220435,0.008388246,0.011637931,0.308430086
0,0.062471389,0.004193611,0.006465517,0.390711762
0,0.062471389,0.004193611,0.006465517,0.345784957
0,0.031220435,0.002096294,0.011206897,0.345784957
0,0.062471389,0.004193611,0.035775862,0.308430086
0,0.062471389,0.004193611,0.017241379,0.367491166
1,0.062471389,0.004193611,0.016163793,0.66481575
0,0.031220435,0.002096294,0.010775862,0.308430086
6,0.062471389,0.004193611,0.064439655,0.288743059
1,0.093722343,0.004193611,0.008189655,0.620646138
1,0.062471389,0.003144952,0.025862069,0.674911661
1,0.124973296,0.004193611,0.011422414,0.620646138
0,0.062471389,0.004193611,0.012931034,0.270570419
1,0.140598773,0.008388246,0.02262931,0.620646138
3,0.031220435,0.002096294,0.040948276,0.22387683
0,0.031220435,0.004193611,0.012284483,0.308430086
0,0.031220435,0.002096294,0.025862069,0.244068652
0,0.031220435,0.002096294,0.025862069,0.244068652
0,0.031220435,0.008388246,0.040948276,0.244068652
0,0.031220435,0.008388246,0.040948276,0.244068652
6,0.031220435,0.004193611,0.00862069,0.249116608
6,0.062471389,0.004193611,0.013362069,0.257193337
6,0.062471389,0.004193611,0.013362069,0.257193337
0,0.062471389,0.004193611,0.012931034,0.315244826
0,0.031220435,0.001047635,0.043103448,0.17617365
0,0.031220435,0.001047635,0.025862069,0.17617365
0,0.031220435,0.001047635,0.032327586,0.21251893
6,0.062471389,0.004193611,0.009698276,0.244068652
0,0.062471389,0.002096294,0.054741379,0.17617365
1,0.062471389,0.002096294,0.025862069,0.463149924
1,0.062471389,0.004193611,0.01875,0.600201918
0,0.031220435,0.002096294,0.01637931,0.244068652
0,0.062471389,0.004193611,0.015086207,0.244068652
1,0.093722343,0.004193611,0.011853448,0.620646138
0,0.062471389,0.004193611,0.012931034,0.270570419
1,0.062471389,0.004193611,0.015086207,0.600201918
3,0.031220435,0.001047635,0.159482759,0.22387683
0,0.031220435,0.016777517,0.026077586,0.21251893
0,0.031220435,0.031878203,0.012715517,0.244068652
0,0.031220435,0.031878203,0.014008621,0.276375568
0,0.031220435,0.001047635,0.025431034,0.21251893
0,0.031220435,0.001047635,0.025431034,0.21251893
0,0.031220435,0.001047635,0.017241379,0.17617365
0,0.062471389,0.004193611,0.013146552,0.308430086
0,0.062471389,0.004193611,0.013146552,0.308430086
0,0.062471389,0.004193611,0.014008621,0.244068652
1,0.093722343,0.004193611,0.010775862,0.620646138
0,0.062471389,0.004193611,0.015732759,0.341241797
0,0.062471389,0.004193611,0.015732759,0.341241797
0,0.031220435,0.016777517,0.025862069,0.17617365
0,0.031220435,0.016777517,0.03125,0.21251893
0,0.031220435,0.016777517,0.03125,0.21251893
0,0.062471389,0.002096294,0.046336207,0.259464917
0,0.062471389,0.002096294,0.046336207,0.259464917
1,0.062471389,0.003144952,0.025862069,0.674911661
6,0.062471389,0.004193611,0.013362069,0.257193337
6,0.062471389,0.004193611,0.0125,0.244068652
1,0.140598773,0.004193611,0.011422414,0.620646138
1,0.140598773,0.008388246,0.02112069,0.620646138
0,0.031220435,0.000523305,0.043103448,0.17617365
6,0.062471389,0.004193611,0.023275862,0.204442201
1,0.093722343,0.004193611,0.010775862,0.620646138
0,0.062471389,0.004193611,0.015086207,0.244068652
0,0.031220435,0.002096294,0.016810345,0.244068652
1,0.140598773,0.008388246,0.01862069,0.50454316
0,0.062471389,0.001047635,0.023706897,0.17617365
0,0.062471389,0.001047635,0.026939655,0.21251893
0,0.015594958,0.008388246,0.019396552,0.17617365
0,0.031220435,0.016777517,0.029094828,0.18525997
0,0.031220435,0.016777517,0.029094828,0.18525997
0,0.031220435,0.031878203,0.029094828,0.18525997
0,0.031220435,0.031878203,0.029094828,0.18525997
1,0.062471389,0.004193611,0.010560345,0.469207471
0,0.062471389,0.004193611,0.014655172,0.276375568
0,0.062471389,0.004193611,0.034482759,0.17617365
0,0.031220435,0.003144952,0.012715517,0.395254922
0,0.031220435,0.002096294,0.009051724,0.276375568
0,0.062471389,0.004193611,0.01637931,0.249116608
6,0.031220435,0.004193611,0.00862069,0.249116608
6,0.062471389,0.004193611,0.013362069,0.257193337
0,0.062471389,0.004193611,0.014008621,0.336446239
1,0.124973296,0.008388246,0.02112069,0.674911661
6,0.093722343,0.004193611,0.02112069,0.344522968
0,0.031220435,0.002096294,0.021551724,0.301615346
0,0.031220435,0.002096294,0.012931034,0.249116608
6,0.140598773,0.008388246,0.036422414,0.17617365
6,0.093722343,0.004193611,0.007758621,0.254164563
0,0.062471389,0.004193611,0.010775862,0.254164563
0,0.062471389,0.004193611,0.021551724,0.247097426
6,0.062471389,0.004193611,0.01012931,0.308430086
1,0.140598773,0.004193611,0.019612069,0.50454316
1,0.140598773,0.004193611,0.019612069,0.50454316
6,0.124973296,0.004193611,0.017241379,0.308430086
6,0.093722343,0.004193611,0.007758621,0.254164563
0,0.062471389,0.004193611,0.010775862,0.254164563
0,0.062471389,0.004193611,0.018318966,0.298334175
3,0.031220435,0.031878203,0.068965517,0.22387683
0,0.031220435,0.001047635,0.00862069,0.17617365
0,0.031220435,0.001047635,0.026939655,0.21251893
0,0.031220435,0.001047635,0.026939655,0.21251893
0,0.031220435,0.001047635,0.023706897,0.21251893
0,0.031220435,0.001047635,0.017241379,0.17617365
0,0.031220435,0.002096294,0.011206897,0.345784957
0,0.062471389,0.004193611,0.014224138,0.315244826
0,0.062471389,0.004193611,0.014008621,0.244068652
0,0.062471389,0.004193611,0.014008621,0.244068652
1,0.140598773,0.008388246,0.024137931,0.620646138
1,0.140598773,0.008388246,0.02262931,0.620646138
1,0.062471389,0.004193611,0.013038793,0.600201918
1,0.062471389,0.004193611,0.01637931,0.600201918
0,0.062471389,0.004193611,0.018318966,0.295053004
0,0.031220435,0.002096294,0.026939655,0.244068652
0,0.031220435,0.031878203,0.036637931,0.17617365
1,0.062471389,0.004193611,0.01075431,0.508581524
6,0.093722343,0.002096294,0.020474138,0.351337708
0,0.062471389,0.004193611,0.014008621,0.276375568
0,0.062471389,0.004193611,0.01637931,0.249116608
0,0.062471389,0.004193611,0.015086207,0.335689046
1,0.062471389,0.004193611,0.015323276,0.59994952
1,0.062471389,0.004193611,0.015323276,0.59994952
0,0.062471389,0.004193611,0.012068966,0.308430086
6,0.062471389,0.004193611,0.013793103,0.336446239
0,0.031220435,0.002096294,0.010775862,0.308430086
0,0.031220435,0.002096294,0.011637931,0.249116608
1,0.062471389,0.004193611,0.014439655,0.59994952
1,0.093722343,0.004193611,0.010775862,0.620646138
1,0.140598773,0.008388246,0.019396552,0.620646138
1,0.093722343,0.008388246,0.019396552,0.620646138
0,0.062471389,0.125838031,0.039439655,0.21251893
3,0.062471389,0.002096294,0.090301724,0.451539626
3,0.062471389,0.002096294,0.090301724,0.451539626
3,0.062471389,0.002096294,0.849137931,0.130742049
1,0.062471389,0.004193611,0.01875,0.600201918
1,0.062471389,0.004193611,0.018534483,0.600201918
6,0.124973296,0.004193611,0.017241379,0.308430086
6,0.062471389,0.004193611,0.015517241,0.204442201
1,0.140598773,0.008388246,0.01862069,0.50454316
6,0.062471389,0.004193611,0.012931034,0.281423523
1,0.124973296,0.125838031,0.0125,0.533064109
0,0.031220435,0.004193611,0.013146552,0.345784957
0,0.031220435,0.001047635,0.00862069,0.17617365
0,0.031220435,0.001047635,0.00862069,0.17617365
0,0.062471389,0.004193611,0.014655172,0.276375568
1,0.093722343,0.004193611,0.010775862,0.620646138
0,0.031220435,0.002096294,0.015086207,0.249116608
0,0.031220435,0.002096294,0.016163793,0.298334175
1,0.062471389,0.125838031,0.011422414,0.600201918
1,0.062471389,0.004193611,0.018965517,0.600201918
1,0.062471389,0.003144952,0.022413793,0.674911661
0,0.062471389,0.004193611,0.017241379,0.249116608
0,0.062471389,0.004193611,0.015086207,0.335689046
1,0.140598773,0.008388246,0.02262931,0.620646138
0,0.062471389,0.002096294,0.036637931,0.17617365
0,0.062471389,0.002096294,0.038793103,0.17617365
1,0.062471389,0.004193611,0.012931034,0.600201918
1,0.062471389,0.002096294,0.02262931,0.620646138
0,0.062471389,0.125838031,0.039439655,0.21251893
0,0.062471389,0.004193611,0.034698276,0.17617365
0,0.062471389,0.004193611,0.028017241,0.17617365
0,0.062471389,0.004193611,0.012931034,0.270570419
6,0.062471389,0.125838031,0.015086207,0.204442201
1,0.124973296,0.249999232,0.0125,0.533064109
1,0.062471389,0.004193611,0.020474138,0.600201918
0,0.031220435,0.001047635,0.017241379,0.21251893
0,0.031220435,0.001047635,0.010775862,0.17617365
0,0.062471389,0.004193611,0.007974138,0.308430086
6,0.062471389,0.004193611,0.067887931,0.288743059
1,0.124973296,0.008388246,0.017241379,0.560070671
0,0.062471389,0.004193611,0.019396552,0.276375568
3,0.062471389,0.00524227,0.094827586,0.17617365
1,0.140598773,0.008388246,0.018318966,0.50454316
1,0.140598773,0.008388246,0.02262931,0.620646138
1,0.062471389,0.125838031,0.011422414,0.600201918
6,0.062471389,0.125838031,0.015086207,0.204442201
6,0.124973296,0.004193611,0.017241379,0.308430086
3,0.062471389,0.004193611,0.061422414,0.244068652
6,0.062471389,0.004193611,0.04137931,0.244068652
1,0.062471389,0.004193611,0.010560345,0.469207471
0,0.062471389,0.004193611,0.014655172,0.276375568
6,0.062471389,0.008388246,0.015732759,0.341241797
6,0.062471389,0.004193611,0.015086207,0.204442201
0,0.062471389,0.004193611,0.010775862,0.254164563
6,0.062471389,0.004193611,0.015086207,0.298334175
1,0.140598773,0.004193611,0.018965517,0.560070671
6,0.124973296,0.008388246,0.009267241,0.254164563
0,0.062471389,0.004193611,0.010775862,0.249116608
6,0.062471389,0.004193611,0.038146552,0.17617365
6,0.062471389,0.004193611,0.012931034,0.281423523
0,0.062471389,0.004193611,0.064439655,0.17617365
0,0.062471389,0.004193611,0.054956897,0.17617365
6,0.140598773,0.008388246,0.009267241,0.254164563
6,0.062471389,0.004193611,0.012931034,0.249116608
0,0.062471389,0.004193611,0.010280172,0.276375568
0,0.031220435,0.001047635,0.034051724,0.21251893
6,0.062471389,0.004193611,0.012931034,0.249116608
6,0.062471389,0.004193611,0.012931034,0.249116608
1,0.062471389,0.004193611,0.015409483,0.610297829
6,0.124973296,0.008388246,0.054741379,0.17617365
1,0.140598773,0.004193611,0.011853448,0.620646138
6,0.062471389,0.004193611,0.014655172,0.249116608
6,0.093722343,0.004193611,0.02112069,0.344522968
1,0.140598773,0.008388246,0.012392241,0.626451287
6,0.062471389,0.004193611,0.019396552,0.298334175
3,0.062471389,0.031878203,0.159482759,0.22387683
0,0.031220435,0.031878203,0.038793103,0.21251893
6,0.062471389,0.004193611,0.010775862,0.249116608
6,0.062471389,0.004193611,0.010775862,0.249116608
6,0.062471389,0.004193611,0.012931034,0.249116608
6,0.062471389,0.004193611,0.012931034,0.249116608
6,0.124973296,0.008388246,0.010560345,0.281423523
6,0.062471389,0.004193611,0.016594828,0.335941444
1,0.093722343,0.004193611,0.011853448,0.620646138
1,0.062471389,0.004193611,0.027586207,0.50454316
1,0.062471389,0.004193611,0.019396552,0.50454316
3,0.062471389,0.008388246,1,0.096668349
3,0.062471389,0.008388246,0.525862069,0.272589601
6,0.124973296,0.008388246,0.009267241,0.254164563
1,0.062471389,0.031878203,0.051724138,0.464159515
6,0.093722343,0.008388246,0.012068966,0.344522968
6,0.093722343,0.004193611,0.012931034,0.308430086
1,0.140598773,0.008388246,0.025538793,0.538112065
0,0.062471389,0.031878203,0.024784483,0.21251893
0,0.031220435,0.016777517,0.021551724,0.17617365
3,0.031220435,0.031878203,0.068965517,0.22387683
6,0.062471389,0.004193611,0.012931034,0.281423523
6,0.062471389,0.062079576,0.025862069,0.21251893
0,0.062471389,0.004193611,0.014439655,0.315244826
1,0.062471389,0.004193611,0.019396552,0.427814235
0,0.062471389,0.002096294,0.009051724,0.276375568
1,0.124973296,0.004193611,0.018103448,0.481322564
6,0.124973296,0.004193611,0.009051724,0.308430086
0,0.062471389,0.125838031,0.015732759,0.299343766
6,0.124973296,0.499999488,0.016163793,0.299343766
0,0.062471389,0.004193611,0.105603448,0.17617365
3,0.062471389,0.004193611,0.105603448,0.17617365
6,0.140598773,0.008388246,0.012068966,0.344522968
1,0.062471389,0.062079576,0.023275862,0.427814235
6,0.093722343,0.004193611,0.02112069,0.344522968
6,0.124973296,0.004193611,0.012715517,0.22387683
0,0.031220435,0.016777517,0.014331897,0.17617365
0,0.062471389,0.016777517,0.016163793,0.21251893
0,0.062471389,0.016777517,0.022413793,0.18525997
0,0.062471389,0.031878203,0,0.18525997
0,0.062471389,0.031878203,0.022413793,0.18525997
0,0.062471389,0.031878203,0.022413793,0.18525997
3,0.062471389,0.016777517,0.051724138,0.22387683
0,0.062471389,0.008388246,0.044181034,0.177940434
6,0.062471389,0.004193611,0.004956897,0.345784957
6,0.062471389,0.002096294,0.004956897,0.308430086
0,0.062471389,0.004193611,0.019181034,0.276375568
6,0.093722343,0.008388246,0.013577586,0.344522968
1,0.140598773,0.008388246,0.012392241,0.626451287
6,0.124973296,0.000121866,0.016163793,0.356133266
6,0.062471389,0.004193611,0.017241379,0.257193337
6,0.093722343,0.125838031,0.011637931,0.344522968
0,0.062471389,0.004193611,0.012931034,0.308430086
6,0.093722343,0.004193611,0.011853448,0.308430086
6,0.124973296,0.499999488,0.016163793,0.299343766
6,0.093722343,0.008388246,0.012068966,0.344522968
6,0.093722343,0.008388246,0.012068966,0.344522968
1,0.140598773,0.008388246,0.009159483,0.645128723
6,0.140598773,0.008388246,0.016163793,0.344522968
1,0.140598773,0.008388246,0.025862069,0.538112065
6,0.062471389,0.004193611,0.009698276,0.281423523
3,0.062471389,0.031878203,0.159482759,0.22387683
0,0.031220435,0.016777517,0.016163793,0.17617365
0,0.031220435,0.016777517,0.019827586,0.21251893
0,0.031220435,0.031878203,0.019827586,0.21251893
0,0.062471389,0.016777517,0.034482759,0.18525997
3,0.062471389,0.016777517,0.056034483,0.22387683
0,0.031220435,0.008388246,0.013362069,0.17617365
0,0.031220435,0.031878203,0.013362069,0.17617365
0,0.031220435,0.031878203,0.023706897,0.21251893
0,0.062471389,0.031878203,0.023706897,0.21251893
0,0.031220435,0.001047635,0.020689655,0.17617365
0,0.031220435,0.001047635,0.034051724,0.21251893
0,0.031220435,0.001047635,0.03512931,0.21251893
6,0.062471389,0.002096294,0.010775862,0.345784957
1,0.062471389,0.004193611,0.019396552,0.416961131
2,0.124973296,0.008388246,0.01487069,0.463149924
0,0.062471389,0.004193611,0.019612069,0.308430086
1,0.124973296,0.004193611,0.015086207,0.494194851
1,0.124973296,0.004193611,0.015086207,0.782180717
0,0.062471389,0.004193611,0.010560345,0.276375568
1,0.124973296,0.004193611,0.018103448,0.38869258
6,0.124973296,0.499999488,0.040948276,0.299343766
6,0.093722343,0.004193611,0.012931034,0.308430086
6,0.140598773,0.008388246,0.016163793,0.344522968
1,0.140598773,0.008388246,0.025538793,0.538112065
0,0.062471389,0.004193611,0.032327586,0.283947501
0,0.062471389,0.031878203,0.017025862,0.295053004
2,0.124973296,0.008388246,0.01487069,0.463149924
0,0.062471389,0.008388246,0.056034483,0.259464917
6,0.140598773,0.008388246,0.016163793,0.344522968
1,0.093722343,0.004193611,0.010775862,0.620646138
1,0.062471389,0.062079576,0.008405172,0.610297829
6,0.140598773,0.008388246,0.016163793,0.344522968
0,0.031220435,0.001047635,0.03512931,0.166330136
1,0.124973296,0.008388246,0.01487069,0.524230187
1,0.124973296,0.008388246,0.01487069,0.524230187
1,0.140598773,0.008388246,0.027586207,0.538112065
1,0.140598773,0.008388246,0.012392241,0.626451287
1,0.140598773,0.008388246,0.025646552,0.538112065
6,0.093722343,0.008388246,0.012068966,0.344522968
0,0.062471389,0.004193611,0.012931034,0.249116608
1,0.062471389,0.004193611,0.046336207,0.433619384
1,0.062471389,0.004193611,0.044181034,0.433619384
1,0.062471389,0.004193611,0.045258621,0.433619384
1,0.062471389,0.004193611,0.046336207,0.433619384
3,0.062471389,0.008388246,0.129310345,0.17617365
3,0.062471389,0.008388246,0.129310345,0.17617365
6,0.062471389,0.004193611,0.016163793,0.281423523
1,0.062471389,0.004193611,0.094827586,0.464159515
1,0.062471389,0.004193611,0.094827586,0.464159515
0,0.062471389,0.004193611,0.009698276,0.308430086
1,0.062471389,0.249999232,0.021767241,0.507319536
0,0.031220435,0.016777517,0.036637931,0.18525997
3,0.031220435,0.016777517,0.056034483,0.22387683
3,0.062471389,0.008388246,0.121336207,0.433619384
3,0.062471389,0.008388246,0.121336207,0.433619384
1,0.062471389,0.004193611,0.01012931,0.532811711
0,0.062471389,0.004193611,0.019181034,0.276627966
6,0.062471389,0.004193611,0.011853448,0.257193337
6,0.062471389,0.004193611,0.017241379,0.257193337
6,0.062471389,0.004193611,0.017241379,0.257193337
6,0.062471389,0.004193611,0.017241379,0.257193337
6,0.062471389,0.004193611,0.011206897,0.257193337
1,0.140598773,0.008388246,0.025862069,0.538112065
1,0.062471389,0.002096294,0.017241379,0.448258455
6,0.124973296,0.499999488,0.040948276,0.299343766
6,0.124973296,0.499999488,0.073275862,0.299343766
1,0.140598773,0.008388246,0.024784483,0.538112065
1,0.124973296,0.000244755,0.015948276,0.560070671
6,0.124973296,0.008388246,0.0125,0.252650177
6,0.124973296,0.008388246,0.0125,0.252650177
6,0.124973296,0.008388246,0.0125,0.252650177
6,0.124973296,0.008388246,0.018534483,0.281423523
6,0.124973296,0.008388246,0.018534483,0.281423523
1,0.124973296,0.008388246,0.015086207,0.510853104
6,0.124973296,0.499999488,0.048706897,0.22387683
6,0.140598773,0.008388246,0.040948276,0.17617365
6,0.140598773,0.008388246,0.040948276,0.17617365
1,0.062471389,0.004193611,0.049568966,0.433619384
1,0.062471389,0.004193611,0.046336207,0.433619384
1,0.062471389,0.062079576,0.008405172,0.610297829
6,0.062471389,0.004193611,0.012931034,0.281423523
6,0.093722343,0.004193611,0.012931034,0.308430086
6,0.124973296,0.008388246,0.011422414,0.249116608
6,0.124973296,0.008388246,0.010775862,0.254164563
6,0.062471389,0.004193611,0.016163793,0.276375568
6,0.124973296,0.008388246,0.012931034,0.281423523
3,0.062471389,0.004193611,0.121336207,0.464159515
1,0.062471389,0.004193611,0.011853448,0.469207471
0,0.031220435,0.001047635,0.013362069,0.17617365
0,0.031220435,0.016777517,0.021551724,0.17617365
6,0.124973296,0.008388246,0.010560345,0.281423523
6,0.124973296,0.004193611,0.008836207,0.308430086
6,0.124973296,0.008388246,0.01012931,0.32382635
1,0.124973296,0.008388246,0.021336207,0.560070671
1,0.124973296,0.008388246,0.022413793,0.560070671
1,0.093722343,0.125838031,0.011637931,0.524230187
1,0.124973296,0.255032794,0.01487069,0.524230187
1,0.124973296,0.008388246,0.01487069,0.524230187
6,0.124973296,0.008388246,0.012931034,0.291771832
1,0.124973296,0.004193611,0.014224138,0.416961131
6,0.140598773,0.008388246,0.0145625,0.344522968
6,0.062471389,0.499999488,0.036637931,0.30338213
6,0.093722343,0.004193611,0.016163793,0.30338213
6,0.124973296,0.031878203,0.017025862,0.295053004
6,0.124973296,0.125838031,0.018534483,0.257193337
1,0.140598773,0.008388246,0.019396552,0.545179202
1,0.124973296,0.008388246,0.015086207,0.510853104
6,0.124973296,0.004193611,0.310344828,0.188793539
6,0.124973296,0.008388246,0.013922414,0.257193337
6,0.140598773,0.008388246,0.012931034,0.344522968
2,0.218726157,0.008388246,0.020905172,0.436648157
6,0.124973296,0.008388246,0.01012931,0.281423523
1,0.124973296,0.008388246,0.023491379,0.561080262
1,0.062471389,0.008388246,0.013362069,0.469207471
0,0.031220435,0.008388246,0.013362069,0.17617365
0,0.031220435,0.008388246,0.022413793,0.21251893
6,0.062471389,0.004193611,0.012931034,0.288490661
6,0.062471389,0.004193611,0.012931034,0.252650177
6,0.062471389,0.004193611,0.012931034,0.252650177
6,0.062471389,0.004193611,0.012931034,0.252650177
1,0.124973296,0.002096294,0.02737069,0.358909642
1,0.124973296,0.004193611,0.013362069,0.508329127
6,0.124973296,0.004193611,0.020474138,0.351337708
6,0.124973296,0.004193611,0.008836207,0.308430086
6,0.124973296,0.008388246,0.013793103,0.344522968
6,0.124973296,0.016777517,0.010991379,0.257193337
1,0.124973296,0.129193739,0.01487069,0.524230187
1,0.124973296,0.008388246,0.01487069,0.524230187
1,0.124973296,0.000244755,0.015948276,0.560070671
6,0.062471389,0.008388246,0.011034483,0.281423523
1,0.124973296,0.251677086,0.015948276,0.560070671
1,0.15622425,0.008388246,0.012715517,0.481322564
1,0.124973296,0.008388246,0.015086207,0.524230187
6,0.140598773,0.008388246,0.021551724,0.344522968
6,0.124973296,0.004193611,0.009461207,0.308430086
1,0.124973296,0.004193611,0.013362069,0.508329127
6,0.140598773,0.008388246,0.0145625,0.344522968
6,0.124973296,0.016777517,0.010991379,0.257193337
1,0.124973296,0.008388246,0.016163793,0.560070671
3,0.062471389,0.004193611,0.049568966,0.390711762
6,0.124973296,0.008388246,0.011422414,0.249116608
1,0.140598773,0.008388246,0.021982759,0.620646138
1,0.187475204,0.008388246,0.018318966,0.545179202
6,0.124973296,0.008388246,0.015517241,0.298334175
2,0.218726157,0.008388246,0.020905172,0.436648157
1,0.124973296,0.008388246,0.019396552,0.626451287
1,0.124973296,0.008388246,0.019396552,0.626451287
3,0.062471389,0.004193611,0.103448276,0.17617365
0,0.062471389,0.031878203,0.023706897,0.21251893
1,0.062471389,0.004193611,0.010560345,0.469207471
6,0.062471389,0.008388246,0.014655172,0.315244826
6,0.124973296,0.062079576,0.008512931,0.379606259
1,0.124973296,0.004193611,0.02737069,0.358909642
6,0.062471389,0.004193611,0.011206897,0.257193337
6,0.062471389,0.004193611,0.009698276,0.249116608
1,0.124973296,0.004193611,0.017456897,0.524230187
1,0.124973296,0.004193611,0.017456897,0.524230187
6,0.062471389,0.008388246,0.011724138,0.281423523
1,0.124973296,0.008388246,0.015086207,0.524230187
1,0.062471389,0.004193611,0.0125,0.538112065
0,0.062471389,0.002096294,0.040948276,0.308430086
0,0.062471389,0.002096294,0.040948276,0.308430086
2,0.249977111,0.008388246,0.015086207,0.524230187
6,0.124973296,0.008388246,0.017025862,0.374558304
6,0.124973296,0.008388246,0.015732759,0.249116608
1,0.124973296,0.004193611,0.014008621,0.535840485
1,0.124973296,0.008388246,0.016594828,0.353104493
1,0.062471389,0.004193611,0.01012931,0.532811711
0,0.062471389,0.004193611,0.02112069,0.308430086
6,0.062471389,0.004193611,0.008189655,0.308430086
6,0.124973296,0.125018766,0.00862069,0.379606259
6,0.249977111,0.249999232,0.015732759,0.356133266
0,0.031220435,0.031878203,0.013362069,0.17617365
0,0.031220435,0.031878203,0.013362069,0.17617365
0,0.031220435,0.031878203,0.022413793,0.21251893
0,0.031220435,0.031878203,0.022413793,0.21251893
0,0.031220435,0.031878203,0.029310345,0.160020192
0,0.031220435,0.031878203,0.029310345,0.160020192
6,0.140598773,0.008388246,0.012607759,0.344522968
6,0.124973296,0.008388246,0.013793103,0.344522968
2,0.218726157,0.008388246,0.020905172,0.436648157
1,0.140598773,0.008388246,0.012284483,0.626451287
1,0.249977111,0.008388246,0.016810345,0.560070671
1,0.124973296,0.008388246,0.017025862,0.626451287
0,0.062471389,0.004193611,0.056034483,0.17617365
0,0.062471389,0.004193611,0.056034483,0.17617365
0,0.062471389,0.004193611,0.056034483,0.17617365
0,0.062471389,0.004193611,0.056034483,0.17617365
1,0.124973296,0.008388246,0.017025862,0.561080262
1,0.062471389,0.004193611,0.011853448,0.469207471
1,0.062471389,0.004193611,0.011853448,0.469207471
6,0.062471389,0.004193611,0.010775862,0.345784957
6,0.124973296,0.008388246,0.015086207,0.327612317
2,0.499984741,0.031878203,0.01487069,0.626451287
6,0.124973296,0.008388246,0.010775862,0.249116608
0,0.124973296,0.004193611,0.009698276,0.249116608
6,0.124973296,0.008388246,0.014008621,0.257193337
3,0.124973296,0.004193611,0.299784483,0.101716305
3,0.124973296,0.004193611,0.288793103,0.130742049
3,0.124973296,0.004193611,0.081896552,0.17617365
3,0.124973296,0.004193611,0.076508621,0.17617365
0,0.124973296,0.004193611,0.012392241,0.249116608
3,0.249977111,5.96E-05,0.280172414,0.18525997
2,0.249977111,0.008388246,0.015086207,0.524230187
0,0.124973296,0.004193611,0.010344828,0.249116608
6,0.124973296,0.008388246,0.017025862,0.244068652
6,0.124973296,0.008388246,0.013146552,0.280413932
6,0.124973296,0.008388246,0.015732759,0.356133266
1,0.124973296,0.008388246,0.015086207,0.561080262
1,0.124973296,0.008388246,0.025862069,0.561080262
1,0.062471389,0.004193611,0.011853448,0.469207471
1,0.062471389,0.008388246,0.013362069,0.469207471
6,0.124973296,0.062079576,0.008512931,0.379606259
3,0.124973296,0.016777517,0.08512931,0.433619384
3,0.124973296,0.016777517,0.07112069,0.433619384
3,0.124973296,0.016777517,0.07112069,0.433619384
6,0.062471389,0.004193611,0.009698276,0.249116608
1,0.124973296,0.008388246,0.007974138,0.469207471
2,0.187475204,0.016777517,0.016163793,0.503785967
6,0.124973296,0.004193611,0.006034483,0.283947501
6,0.124973296,0.004193611,0.012931034,0.283947501
2,0.281228065,0.016777517,0.020905172,0.436648157
2,0.124973296,0.008388246,0.02112069,0.463149924
6,0.124973296,0.008388246,0.011637931,0.344522968
6,0.124973296,0.008388246,0.014008621,0.244068652
1,0.249977111,0.008388246,0.016163793,0.560070671
6,0.499984741,0.031878203,0.015086207,0.344522968
